"indicador";"País [Año base]";"Rubro";"Años";"valor";"notas";"fuente";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Activos intangibles, terrenos, construcciones, servicios de construcción";"2005";"37385.6855343094";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (nacional)";"2005";"10446.1585991069";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (importado)";"2005";"12626.5986483853";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Producto interno bruto (PIB)";"2005";"304763.528550296";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Producto interno bruto (PIB)";"2006";"330564.970472229";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital";"2007";"78827.2045880741";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo";"2007";"81187.4776954415";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Productos de la industria manufacturera";"2007";"33288.4896186248";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Activos intangibles, terrenos, construcciones, servicios de construcción";"2007";"47898.9880768167";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (nacional)";"2007";"13215.5174254976";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Productos de la industria manufacturera";"2008";"38699.7522560043";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Activos intangibles, terrenos, construcciones, servicios de construcción";"2008";"49853.4009411691";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (nacional)";"2008";"13947.0724796334";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (importado)";"2008";"24752.679776371";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Producto interno bruto (PIB)";"2008";"383444.183250168";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Producto interno bruto (PIB)";"2009";"386704.384732537";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital";"2010";"98926.6675424164";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo";"2010";"96409.314120825";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Productos de la industria manufacturera";"2010";"44379.9462443579";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Activos intangibles, terrenos, construcciones, servicios de construcción";"2010";"52029.3678764671";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (nacional)";"2010";"15661.3483064355";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (importado)";"2010";"28718.5979379225";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Activos intangibles, terrenos, construcciones, servicios de construcción";"2011";"56357.9054018999";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (nacional)";"2011";"18651.3721200174";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (importado)";"2011";"37356.6433936653";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Producto interno bruto (PIB)";"2011";"459571.104695995";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (nacional)";"2013";"-88888888";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (importado)";"2013";"-88888888";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Producto interno bruto (PIB)";"1994";"250307.885536315";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital";"1995";"45819.9890951034";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo";"1995";"44528.2774629521";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo del sector público";"1995";"3760.92676405016";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo del sector privado";"1995";"40767.350698902";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Productos de la industria manufacturera";"1995";"17017.3469674643";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital";"1996";"51823.8953930592";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo";"1996";"48483.8612465194";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo del sector público";"1996";"3137.75450333273";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo del sector privado";"1996";"45346.1067431867";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Productos de la industria manufacturera";"1996";"19261.3801458212";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Activos intangibles, terrenos, construcciones, servicios de construcción";"1996";"29222.4811006982";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (nacional)";"1996";"10508.6297497088";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (importado)";"1996";"8752.75039611233";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Activos intangibles, terrenos, construcciones, servicios de construcción";"1997";"33338.3155983696";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (nacional)";"1997";"11377.5342073238";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo (importado)";"1997";"12331.6497648235";"[4852] [6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Producto interno bruto (PIB)";"1997";"277441.31762238";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital";"1993";"46563.359791438";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo";"1993";"45069.4143029989";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo del sector público";"1993";"4005.34227295599";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo del sector privado";"1993";"41064.0720300429";"[6381]";""
"Producto interno bruto anual (PIB) por objeto del gasto a precios constantes en moneda nacional";"Argentina [año base 1993]";"Formación bruta de capital fijo: Productos de la industria manufacturera";"1993";"17282.9627297512";"[6381]";""
